order_id,account_id,account_name,vertical,product_id,product_name,quantity,order_date,use_case
O04418,A0019,HealthcareCo19,healthcare,P0010,Meraki MT10,34,2023-09-17,HIPAA compliance monitoring
O04419,A0027,EducationCo7,education,P0009,Meraki MV72,40,2024-05-11,Lecture hall streaming
O04420,A0051,ManufacturingCo11,manufacturing,P0006,Meraki MS225,26,2023-09-29,IoT sensor connectivity
O04421,A0001,HealthcareCo1,healthcare,P0005,Meraki MS120,31,2024-10-25,Remote telehealth setup
O04422,A0006,HealthcareCo6,healthcare,P0010,Meraki MT10,28,2025-01-19,Patient data security
O04423,A0071,RetailCo11,retail,P0007,Meraki MV12,30,2024-09-26,POS security
O04424,A0045,ManufacturingCo5,manufacturing,P0010,Meraki MT10,1,2025-04-18,IoT sensor connectivity
O04425,A0068,RetailCo8,retail,P0002,Meraki MX250,38,2023-11-10,Customer analytics Wi-Fi
O04426,A0084,GovernmentCo4,government,P0007,Meraki MV12,36,2024-02-03,Emergency response network
O04427,A0039,EducationCo19,education,P0010,Meraki MT10,6,2024-01-01,Campus wireless expansion
O04428,A0004,HealthcareCo4,healthcare,P0004,Meraki MR36,6,2024-03-01,Remote telehealth setup
O04429,A0019,HealthcareCo19,healthcare,P0010,Meraki MT10,16,2024-12-23,Patient data security
O04430,A0090,GovernmentCo10,government,P0005,Meraki MS120,17,2025-01-11,City surveillance camera
O04431,A0093,GovernmentCo13,government,P0009,Meraki MV72,36,2024-10-06,Public Wi-Fi rollout
O04432,A0087,GovernmentCo7,government,P0006,Meraki MS225,23,2023-08-05,Public Wi-Fi rollout
O04433,A0056,ManufacturingCo16,manufacturing,P0005,Meraki MS120,33,2025-01-01,IoT sensor connectivity
O04434,A0051,ManufacturingCo11,manufacturing,P0005,Meraki MS120,38,2024-08-02,IoT sensor connectivity
O04435,A0067,RetailCo7,retail,P0008,Meraki MV22,42,2023-11-19,In-store digital signage
O04436,A0002,HealthcareCo2,healthcare,P0007,Meraki MV12,14,2023-06-05,Medical imaging storage
O04437,A0033,EducationCo13,education,P0004,Meraki MR36,7,2025-01-09,Lecture hall streaming
O04438,A0022,EducationCo2,education,P0002,Meraki MX250,2,2024-04-25,Campus wireless expansion
O04439,A0002,HealthcareCo2,healthcare,P0005,Meraki MS120,47,2025-02-03,Patient data security
O04440,A0072,RetailCo12,retail,P0001,Meraki MX64,25,2023-11-11,Inventory system network
O04441,A0085,GovernmentCo5,government,P0010,Meraki MT10,9,2024-04-05,Public Wi-Fi rollout
O04442,A0096,GovernmentCo16,government,P0002,Meraki MX250,42,2024-08-31,Emergency response network
O04443,A0018,HealthcareCo18,healthcare,P0004,Meraki MR36,31,2025-03-02,Remote telehealth setup
O04444,A0052,ManufacturingCo12,manufacturing,P0010,Meraki MT10,10,2024-01-16,Safety camera installation
O04445,A0087,GovernmentCo7,government,P0008,Meraki MV22,47,2025-03-17,Secure inter-agency link
O04446,A0041,ManufacturingCo1,manufacturing,P0010,Meraki MT10,28,2023-09-14,IoT sensor connectivity
O04447,A0027,EducationCo7,education,P0002,Meraki MX250,4,2023-09-10,Lecture hall streaming
O04448,A0022,EducationCo2,education,P0007,Meraki MV12,11,2023-07-29,Student device management
O04449,A0046,ManufacturingCo6,manufacturing,P0006,Meraki MS225,9,2023-12-10,Factory floor monitoring
O04450,A0088,GovernmentCo8,government,P0001,Meraki MX64,31,2025-01-12,Emergency response network
O04451,A0054,ManufacturingCo14,manufacturing,P0005,Meraki MS120,11,2024-04-10,IoT sensor connectivity
O04452,A0061,RetailCo1,retail,P0004,Meraki MR36,27,2024-03-16,POS security
O04453,A0092,GovernmentCo12,government,P0001,Meraki MX64,40,2023-08-18,City surveillance camera
O04454,A0050,ManufacturingCo10,manufacturing,P0010,Meraki MT10,19,2024-11-26,Factory floor monitoring
O04455,A0039,EducationCo19,education,P0004,Meraki MR36,10,2025-02-25,Lecture hall streaming
O04456,A0014,HealthcareCo14,healthcare,P0008,Meraki MV22,17,2024-01-01,Patient data security
O04457,A0057,ManufacturingCo17,manufacturing,P0003,Meraki MR33,15,2023-11-04,Supply chain tracking
O04458,A0091,GovernmentCo11,government,P0004,Meraki MR36,39,2023-05-10,City surveillance camera
O04459,A0030,EducationCo10,education,P0001,Meraki MX64,2,2023-06-20,Campus wireless expansion
O04460,A0019,HealthcareCo19,healthcare,P0005,Meraki MS120,14,2023-11-29,Medical imaging storage
O04461,A0086,GovernmentCo6,government,P0002,Meraki MX250,21,2024-07-03,City surveillance camera
O04462,A0047,ManufacturingCo7,manufacturing,P0001,Meraki MX64,21,2023-07-05,Supply chain tracking
O04463,A0046,ManufacturingCo6,manufacturing,P0004,Meraki MR36,33,2023-06-28,Factory floor monitoring
O04464,A0024,EducationCo4,education,P0004,Meraki MR36,17,2024-07-21,Campus wireless expansion
O04465,A0050,ManufacturingCo10,manufacturing,P0003,Meraki MR33,1,2024-10-06,Safety camera installation
O04466,A0014,HealthcareCo14,healthcare,P0008,Meraki MV22,49,2023-07-12,Remote telehealth setup
O04467,A0030,EducationCo10,education,P0005,Meraki MS120,40,2023-09-18,Online testing infrastructure
O04468,A0016,HealthcareCo16,healthcare,P0002,Meraki MX250,22,2025-01-22,Patient data security
O04469,A0034,EducationCo14,education,P0001,Meraki MX64,35,2024-02-29,Campus wireless expansion
O04470,A0079,RetailCo19,retail,P0008,Meraki MV22,38,2023-06-25,Customer analytics Wi-Fi
O04471,A0056,ManufacturingCo16,manufacturing,P0006,Meraki MS225,49,2023-11-30,IoT sensor connectivity
O04472,A0045,ManufacturingCo5,manufacturing,P0002,Meraki MX250,45,2024-04-29,Factory floor monitoring
O04473,A0020,HealthcareCo20,healthcare,P0010,Meraki MT10,24,2024-08-06,Medical imaging storage
O04474,A0047,ManufacturingCo7,manufacturing,P0001,Meraki MX64,27,2023-09-17,Factory floor monitoring
O04475,A0083,GovernmentCo3,government,P0010,Meraki MT10,48,2023-06-07,City surveillance camera
O04476,A0012,HealthcareCo12,healthcare,P0008,Meraki MV22,17,2025-04-19,Medical imaging storage
O04477,A0072,RetailCo12,retail,P0009,Meraki MV72,26,2025-05-02,POS security
O04478,A0062,RetailCo2,retail,P0007,Meraki MV12,17,2024-11-14,POS security
O04479,A0051,ManufacturingCo11,manufacturing,P0005,Meraki MS120,49,2024-06-13,Factory floor monitoring
O04480,A0023,EducationCo3,education,P0002,Meraki MX250,28,2024-01-28,Campus wireless expansion
O04481,A0069,RetailCo9,retail,P0001,Meraki MX64,48,2023-05-21,Customer analytics Wi-Fi
O04482,A0058,ManufacturingCo18,manufacturing,P0001,Meraki MX64,29,2025-01-12,Supply chain tracking
O04483,A0070,RetailCo10,retail,P0004,Meraki MR36,20,2023-08-22,In-store digital signage
O04484,A0013,HealthcareCo13,healthcare,P0002,Meraki MX250,13,2024-09-19,Patient data security
O04485,A0002,HealthcareCo2,healthcare,P0010,Meraki MT10,24,2023-12-16,Remote telehealth setup
O04486,A0089,GovernmentCo9,government,P0006,Meraki MS225,14,2024-10-20,Public Wi-Fi rollout
O04487,A0090,GovernmentCo10,government,P0007,Meraki MV12,26,2024-09-14,City surveillance camera
O04488,A0013,HealthcareCo13,healthcare,P0005,Meraki MS120,46,2023-12-13,Patient data security
O04489,A0014,HealthcareCo14,healthcare,P0001,Meraki MX64,1,2025-03-01,HIPAA compliance monitoring
O04490,A0076,RetailCo16,retail,P0007,Meraki MV12,12,2024-09-04,Customer analytics Wi-Fi
O04491,A0050,ManufacturingCo10,manufacturing,P0005,Meraki MS120,4,2024-11-15,Supply chain tracking
O04492,A0100,GovernmentCo20,government,P0010,Meraki MT10,3,2024-12-04,Secure inter-agency link
O04493,A0031,EducationCo11,education,P0003,Meraki MR33,15,2024-08-29,Student device management
O04494,A0038,EducationCo18,education,P0007,Meraki MV12,36,2023-11-04,Lecture hall streaming
O04495,A0007,HealthcareCo7,healthcare,P0001,Meraki MX64,15,2025-02-23,Medical imaging storage
O04496,A0069,RetailCo9,retail,P0004,Meraki MR36,1,2023-12-06,Inventory system network
O04497,A0076,RetailCo16,retail,P0010,Meraki MT10,29,2024-07-22,POS security
O04498,A0100,GovernmentCo20,government,P0007,Meraki MV12,18,2024-06-19,Emergency response network
O04499,A0042,ManufacturingCo2,manufacturing,P0005,Meraki MS120,47,2024-07-15,Factory floor monitoring
O04500,A0074,RetailCo14,retail,P0003,Meraki MR33,47,2023-06-06,Customer analytics Wi-Fi
O04501,A0074,RetailCo14,retail,P0010,Meraki MT10,15,2025-04-03,Customer analytics Wi-Fi
O04502,A0053,ManufacturingCo13,manufacturing,P0005,Meraki MS120,33,2025-03-21,Factory floor monitoring
O04503,A0073,RetailCo13,retail,P0002,Meraki MX250,3,2023-06-29,In-store digital signage
O04504,A0005,HealthcareCo5,healthcare,P0010,Meraki MT10,17,2023-12-04,Patient data security
O04505,A0096,GovernmentCo16,government,P0007,Meraki MV12,32,2024-10-28,Emergency response network
O04506,A0011,HealthcareCo11,healthcare,P0004,Meraki MR36,15,2023-07-21,Patient data security
O04507,A0048,ManufacturingCo8,manufacturing,P0005,Meraki MS120,33,2024-10-23,Supply chain tracking
O04508,A0019,HealthcareCo19,healthcare,P0003,Meraki MR33,7,2025-04-12,Remote telehealth setup
O04509,A0086,GovernmentCo6,government,P0010,Meraki MT10,11,2024-07-11,Public Wi-Fi rollout
O04510,A0057,ManufacturingCo17,manufacturing,P0010,Meraki MT10,43,2025-04-06,Supply chain tracking
O04511,A0045,ManufacturingCo5,manufacturing,P0005,Meraki MS120,12,2024-06-09,Supply chain tracking
O04512,A0042,ManufacturingCo2,manufacturing,P0004,Meraki MR36,24,2023-08-12,Factory floor monitoring
O04513,A0037,EducationCo17,education,P0007,Meraki MV12,27,2024-10-04,Campus wireless expansion
O04514,A0078,RetailCo18,retail,P0008,Meraki MV22,4,2024-12-01,Customer analytics Wi-Fi
O04515,A0092,GovernmentCo12,government,P0003,Meraki MR33,8,2023-06-04,Public Wi-Fi rollout
O04516,A0023,EducationCo3,education,P0010,Meraki MT10,23,2024-11-30,Student device management
O04517,A0087,GovernmentCo7,government,P0003,Meraki MR33,34,2023-08-16,Public Wi-Fi rollout
O04518,A0066,RetailCo6,retail,P0008,Meraki MV22,32,2024-10-15,In-store digital signage
O04519,A0096,GovernmentCo16,government,P0003,Meraki MR33,4,2024-08-12,Emergency response network
O04520,A0021,EducationCo1,education,P0010,Meraki MT10,42,2024-12-02,Student device management
O04521,A0017,HealthcareCo17,healthcare,P0007,Meraki MV12,41,2024-09-07,Remote telehealth setup
O04522,A0057,ManufacturingCo17,manufacturing,P0006,Meraki MS225,1,2023-05-04,Safety camera installation
O04523,A0021,EducationCo1,education,P0007,Meraki MV12,25,2024-11-08,Student device management
O04524,A0059,ManufacturingCo19,manufacturing,P0005,Meraki MS120,2,2025-04-20,Supply chain tracking
O04525,A0017,HealthcareCo17,healthcare,P0005,Meraki MS120,30,2024-11-21,HIPAA compliance monitoring
O04526,A0080,RetailCo20,retail,P0008,Meraki MV22,1,2023-12-12,POS security
O04527,A0024,EducationCo4,education,P0007,Meraki MV12,3,2025-04-12,Lecture hall streaming
O04528,A0068,RetailCo8,retail,P0010,Meraki MT10,11,2023-09-25,In-store digital signage
O04529,A0085,GovernmentCo5,government,P0010,Meraki MT10,28,2023-06-29,City surveillance camera
O04530,A0070,RetailCo10,retail,P0002,Meraki MX250,48,2023-06-20,POS security
O04531,A0065,RetailCo5,retail,P0004,Meraki MR36,39,2023-12-09,Customer analytics Wi-Fi
O04532,A0094,GovernmentCo14,government,P0003,Meraki MR33,23,2024-06-03,Public Wi-Fi rollout
O04533,A0049,ManufacturingCo9,manufacturing,P0004,Meraki MR36,49,2025-04-02,IoT sensor connectivity
O04534,A0061,RetailCo1,retail,P0002,Meraki MX250,43,2024-04-18,Inventory system network
O04535,A0012,HealthcareCo12,healthcare,P0009,Meraki MV72,6,2024-12-30,HIPAA compliance monitoring
O04536,A0064,RetailCo4,retail,P0006,Meraki MS225,30,2024-11-01,Inventory system network
O04537,A0089,GovernmentCo9,government,P0003,Meraki MR33,28,2024-03-08,Public Wi-Fi rollout
O04538,A0092,GovernmentCo12,government,P0006,Meraki MS225,34,2024-10-22,City surveillance camera
O04539,A0091,GovernmentCo11,government,P0001,Meraki MX64,15,2025-04-06,City surveillance camera
O04540,A0053,ManufacturingCo13,manufacturing,P0008,Meraki MV22,49,2025-03-05,Safety camera installation
O04541,A0088,GovernmentCo8,government,P0001,Meraki MX64,29,2024-10-31,Public Wi-Fi rollout
O04542,A0035,EducationCo15,education,P0003,Meraki MR33,21,2024-05-11,Lecture hall streaming
O04543,A0095,GovernmentCo15,government,P0003,Meraki MR33,36,2023-07-23,Secure inter-agency link
O04544,A0053,ManufacturingCo13,manufacturing,P0007,Meraki MV12,37,2023-05-13,Safety camera installation
O04545,A0083,GovernmentCo3,government,P0006,Meraki MS225,46,2023-09-27,Public Wi-Fi rollout
O04546,A0067,RetailCo7,retail,P0003,Meraki MR33,29,2023-10-10,POS security
O04547,A0014,HealthcareCo14,healthcare,P0009,Meraki MV72,5,2024-03-15,Medical imaging storage
O04548,A0081,GovernmentCo1,government,P0002,Meraki MX250,16,2025-02-12,Secure inter-agency link
O04549,A0073,RetailCo13,retail,P0002,Meraki MX250,17,2025-01-31,Inventory system network
O04550,A0022,EducationCo2,education,P0003,Meraki MR33,6,2023-08-30,Campus wireless expansion
O04551,A0051,ManufacturingCo11,manufacturing,P0002,Meraki MX250,5,2024-01-29,Safety camera installation
O04552,A0037,EducationCo17,education,P0006,Meraki MS225,30,2025-03-23,Online testing infrastructure
O04553,A0053,ManufacturingCo13,manufacturing,P0008,Meraki MV22,42,2024-08-27,Safety camera installation
O04554,A0012,HealthcareCo12,healthcare,P0005,Meraki MS120,20,2024-04-07,HIPAA compliance monitoring
O04555,A0028,EducationCo8,education,P0005,Meraki MS120,49,2024-05-02,Online testing infrastructure
O04556,A0031,EducationCo11,education,P0005,Meraki MS120,7,2024-09-15,Lecture hall streaming
O04557,A0028,EducationCo8,education,P0010,Meraki MT10,33,2023-05-06,Lecture hall streaming
O04558,A0043,ManufacturingCo3,manufacturing,P0005,Meraki MS120,7,2024-07-01,IoT sensor connectivity
O04559,A0082,GovernmentCo2,government,P0007,Meraki MV12,2,2025-02-23,Secure inter-agency link
O04560,A0092,GovernmentCo12,government,P0009,Meraki MV72,3,2024-07-12,Emergency response network
O04561,A0024,EducationCo4,education,P0001,Meraki MX64,25,2024-06-30,Campus wireless expansion
O04562,A0033,EducationCo13,education,P0010,Meraki MT10,2,2025-02-24,Student device management
O04563,A0027,EducationCo7,education,P0001,Meraki MX64,20,2023-08-06,Online testing infrastructure
O04564,A0015,HealthcareCo15,healthcare,P0003,Meraki MR33,30,2025-04-15,HIPAA compliance monitoring
O04565,A0025,EducationCo5,education,P0002,Meraki MX250,17,2024-11-15,Campus wireless expansion
O04566,A0095,GovernmentCo15,government,P0004,Meraki MR36,27,2023-09-03,City surveillance camera
O04567,A0006,HealthcareCo6,healthcare,P0008,Meraki MV22,20,2024-11-17,Patient data security
O04568,A0030,EducationCo10,education,P0007,Meraki MV12,29,2023-07-26,Campus wireless expansion
O04569,A0040,EducationCo20,education,P0001,Meraki MX64,7,2023-09-29,Online testing infrastructure
O04570,A0031,EducationCo11,education,P0010,Meraki MT10,3,2023-06-09,Student device management
O04571,A0097,GovernmentCo17,government,P0010,Meraki MT10,1,2024-09-17,Emergency response network
O04572,A0012,HealthcareCo12,healthcare,P0007,Meraki MV12,42,2024-02-14,Patient data security
O04573,A0025,EducationCo5,education,P0008,Meraki MV22,29,2024-07-30,Student device management
O04574,A0017,HealthcareCo17,healthcare,P0004,Meraki MR36,17,2023-05-28,Medical imaging storage
O04575,A0040,EducationCo20,education,P0010,Meraki MT10,32,2024-12-10,Campus wireless expansion
O04576,A0098,GovernmentCo18,government,P0005,Meraki MS120,33,2024-08-21,Emergency response network
O04577,A0055,ManufacturingCo15,manufacturing,P0009,Meraki MV72,28,2024-09-14,IoT sensor connectivity
O04578,A0096,GovernmentCo16,government,P0005,Meraki MS120,34,2023-10-16,City surveillance camera
O04579,A0078,RetailCo18,retail,P0004,Meraki MR36,48,2023-12-10,Customer analytics Wi-Fi
O04580,A0016,HealthcareCo16,healthcare,P0007,Meraki MV12,6,2024-03-02,HIPAA compliance monitoring
O04581,A0044,ManufacturingCo4,manufacturing,P0002,Meraki MX250,36,2024-12-22,Factory floor monitoring
O04582,A0062,RetailCo2,retail,P0009,Meraki MV72,46,2024-02-17,Inventory system network
O04583,A0015,HealthcareCo15,healthcare,P0006,Meraki MS225,39,2023-05-25,Medical imaging storage
O04584,A0090,GovernmentCo10,government,P0001,Meraki MX64,19,2024-10-16,Public Wi-Fi rollout
O04585,A0074,RetailCo14,retail,P0009,Meraki MV72,35,2025-01-12,Inventory system network
O04586,A0007,HealthcareCo7,healthcare,P0004,Meraki MR36,26,2023-12-14,Medical imaging storage
O04587,A0003,HealthcareCo3,healthcare,P0007,Meraki MV12,11,2024-03-29,Remote telehealth setup
O04588,A0008,HealthcareCo8,healthcare,P0001,Meraki MX64,3,2025-03-27,Remote telehealth setup
O04589,A0091,GovernmentCo11,government,P0005,Meraki MS120,22,2025-01-31,Public Wi-Fi rollout
O04590,A0043,ManufacturingCo3,manufacturing,P0009,Meraki MV72,47,2025-04-11,Supply chain tracking
O04591,A0098,GovernmentCo18,government,P0008,Meraki MV22,37,2024-11-08,Secure inter-agency link
O04592,A0016,HealthcareCo16,healthcare,P0002,Meraki MX250,43,2024-04-18,Patient data security
O04593,A0012,HealthcareCo12,healthcare,P0010,Meraki MT10,31,2024-12-11,HIPAA compliance monitoring
O04594,A0080,RetailCo20,retail,P0010,Meraki MT10,43,2023-10-25,In-store digital signage
O04595,A0073,RetailCo13,retail,P0002,Meraki MX250,31,2024-03-08,In-store digital signage
O04596,A0004,HealthcareCo4,healthcare,P0001,Meraki MX64,45,2023-09-22,Patient data security
O04597,A0068,RetailCo8,retail,P0010,Meraki MT10,33,2025-04-06,Inventory system network
O04598,A0038,EducationCo18,education,P0009,Meraki MV72,17,2024-11-07,Lecture hall streaming
O04599,A0021,EducationCo1,education,P0008,Meraki MV22,50,2024-01-05,Lecture hall streaming
O04600,A0057,ManufacturingCo17,manufacturing,P0002,Meraki MX250,24,2025-04-21,IoT sensor connectivity
O04601,A0074,RetailCo14,retail,P0001,Meraki MX64,1,2024-10-24,POS security
O04602,A0061,RetailCo1,retail,P0004,Meraki MR36,48,2023-10-12,Inventory system network
O04603,A0023,EducationCo3,education,P0003,Meraki MR33,45,2025-02-26,Student device management
O04604,A0065,RetailCo5,retail,P0008,Meraki MV22,38,2024-03-28,POS security
O04605,A0088,GovernmentCo8,government,P0010,Meraki MT10,42,2024-08-31,City surveillance camera
O04606,A0020,HealthcareCo20,healthcare,P0002,Meraki MX250,34,2024-12-01,HIPAA compliance monitoring
O04607,A0060,ManufacturingCo20,manufacturing,P0010,Meraki MT10,33,2025-04-04,IoT sensor connectivity
O04608,A0039,EducationCo19,education,P0007,Meraki MV12,49,2025-04-15,Lecture hall streaming
O04609,A0071,RetailCo11,retail,P0010,Meraki MT10,46,2024-11-06,Customer analytics Wi-Fi
O04610,A0073,RetailCo13,retail,P0009,Meraki MV72,44,2024-07-21,Inventory system network
O04611,A0042,ManufacturingCo2,manufacturing,P0010,Meraki MT10,37,2024-11-09,IoT sensor connectivity
O04612,A0085,GovernmentCo5,government,P0003,Meraki MR33,21,2024-03-17,Secure inter-agency link
O04613,A0096,GovernmentCo16,government,P0001,Meraki MX64,40,2023-09-02,Emergency response network
O04614,A0015,HealthcareCo15,healthcare,P0006,Meraki MS225,44,2024-03-06,Remote telehealth setup
O04615,A0054,ManufacturingCo14,manufacturing,P0004,Meraki MR36,23,2024-07-22,Factory floor monitoring
O04616,A0002,HealthcareCo2,healthcare,P0001,Meraki MX64,4,2024-05-02,Remote telehealth setup
O04617,A0014,HealthcareCo14,healthcare,P0007,Meraki MV12,11,2023-07-25,Medical imaging storage
O04618,A0055,ManufacturingCo15,manufacturing,P0003,Meraki MR33,50,2023-08-03,Supply chain tracking
